order_name,order_id,store_id,order_date,status,delivery_eta,
,,477938,,Pending,07/01/1900,
,,930199,,Delivered,-,
,,523465,,Pending,07/01/1900,
,,975179,,Delivered,-,
,,323408,,Pending,07/01/1900,
,,750415,,Pending,07/01/1900,
,,836538,,Not Delivered,-,
,,640422,,Delivered,-,
,,475101,,Delivered,-,
,,313764,,Delivered,-,
,,587501,,Delivered,-,
,,175871,,Delivered,-,
,,799088,,Pending,07/01/1900,
,,366154,,Pending,07/01/1900,
,,960725,,Delivered,-,
,,346650,,Not Delivered,-,
,,735982,,Pending,07/01/1900,
,,233302,,Not Delivered,-,
,,877890,,Delivered,-,
,,221389,,Delivered,-,
,,150826,,Pending,07/01/1900,
,,324331,,Delivered,-,
,,893982,,Delivered,-,
,,877341,,Pending,07/01/1900,
,,487903,,Pending,07/01/1900,
,,980254,,Pending,07/01/1900,
,,928527,,Not Delivered,-,
,,686725,,Delivered,-,
,,441790,,Pending,07/01/1900,
,,379593,,Not Delivered,-,
,,733728,,Pending,07/01/1900,
,,252661,,Pending,07/01/1900,
,,978301,,Not Delivered,-,
,,717526,,Pending,07/01/1900,
,,407590,,Not Delivered,-,
,,437331,,Delivered,-,
,,830481,,Not Delivered,-,
,,824866,,Not Delivered,-,
,,754411,,Delivered,-,
,,893271,,Not Delivered,-,
,,497308,,Delivered,-,
,,800711,,Delivered,-,
,,412637,,Delivered,-,
,,922462,,Not Delivered,-,
,,876683,,Pending,07/01/1900,
,,727081,,Not Delivered,-,
,,642013,,Delivered,-,
,,331989,,Delivered,-,
,,447979,,Delivered,-,
,,456084,,Not Delivered,-,
,,642755,,Delivered,-,
,,537923,,Pending,07/01/1900,
,,533621,,Delivered,-,
,,761015,,Not Delivered,-,
,,347143,,Pending,07/01/1900,
,,206637,,Pending,07/01/1900,
,,832589,,Not Delivered,-,
,,267954,,Delivered,-,
,,623007,,Delivered,-,
,,811687,,Delivered,-,
,,973082,,Pending,07/01/1900,
,,401332,,Pending,07/01/1900,
,,155505,,Not Delivered,-,
,,358733,,Not Delivered,-,
,,496975,,Pending,07/01/1900,
,,816095,,Pending,07/01/1900,
,,573410,,Pending,07/01/1900,
,,770591,,Not Delivered,-,
,,241630,,Delivered,-,
,,775710,,Pending,07/01/1900,
,,395436,,Pending,07/01/1900,
,,977675,,Pending,07/01/1900,
,,915665,,Delivered,-,
,,639254,,Pending,07/01/1900,
,,360998,,Pending,07/01/1900,
,,946472,,Pending,07/01/1900,
,,119257,,Pending,07/01/1900,
,,759893,,Pending,07/01/1900,
,,578770,,Delivered,-,
,,335982,,Not Delivered,-,
,,548814,,Not Delivered,-,
,,698324,,Delivered,-,
,,159007,,Not Delivered,-,
,,772286,,Pending,07/01/1900,
,,774562,,Pending,07/01/1900,
,,406503,,Not Delivered,-,
,,359284,,Delivered,-,
,,735468,,Pending,07/01/1900,
,,573319,,Pending,07/01/1900,
,,966839,,Delivered,-,
,,697495,,Pending,07/01/1900,
,,527259,,Delivered,-,
,,121128,,Not Delivered,-,
,,989838,,Delivered,-,
,,598114,,Delivered,-,
,,887416,,Delivered,-,
,,568770,,Delivered,-,
,,766652,,Delivered,-,
,,426888,,Not Delivered,-,
,,986270,,Delivered,-,
,,689032,,Not Delivered,-,
,,564514,,Pending,07/01/1900,
,,131620,,Pending,07/01/1900,
,,269214,,Not Delivered,-,
,,153117,,Delivered,-,
,,583960,,Pending,07/01/1900,
,,626611,,Not Delivered,-,
,,893972,,Delivered,-,
,,375295,,Delivered,-,
,,386555,,Pending,07/01/1900,
,,883708,,Delivered,-,
,,776082,,Delivered,-,
,,442470,,Pending,07/01/1900,
,,958171,,Not Delivered,-,
,,754984,,Delivered,-,
,,951524,,Pending,07/01/1900,
,,324603,,Delivered,-,
,,345174,,Delivered,-,
,,915353,,Pending,07/01/1900,
,,367022,,Not Delivered,-,
,,369797,,Pending,07/01/1900,
,,237962,,Not Delivered,-,
,,627029,,Delivered,-,
,,354412,,Delivered,-,
,,248264,,Delivered,-,
,,113689,,Pending,07/01/1900,
,,609444,,Not Delivered,-,
,,177750,,Delivered,-,
,,971915,,Pending,07/01/1900,
,,312154,,Pending,07/01/1900,
,,310879,,Not Delivered,-,
,,457898,,Pending,07/01/1900,
,,842723,,Delivered,-,
,,140419,,Not Delivered,-,
,,298569,,Delivered,-,
,,187876,,Delivered,-,
,,234027,,Not Delivered,-,
,,434086,,Pending,07/01/1900,
,,546644,,Not Delivered,-,
,,976410,,Pending,07/01/1900,
,,470443,,Not Delivered,-,
,,238598,,Not Delivered,-,
,,250613,,Delivered,-,
,,921391,,Pending,07/01/1900,
,,224158,,Not Delivered,-,
,,725155,,Pending,07/01/1900,
,,653188,,Not Delivered,-,
,,111239,,Not Delivered,-,
,,946308,,Pending,07/01/1900,
,,207505,,Not Delivered,-,
,,846785,,Not Delivered,-,
,,221065,,Delivered,-,
,,634951,,Not Delivered,-,
,,887755,,Not Delivered,-,
,,245516,,Delivered,-,
,,209911,,Not Delivered,-,
,,963610,,Pending,07/01/1900,
,,396315,,Not Delivered,-,
,,666828,,Delivered,-,
,,326679,,Not Delivered,-,
,,344366,,Pending,07/01/1900,
,,293769,,Delivered,-,
,,156415,,Delivered,-,
,,108242,,Not Delivered,-,
,,252460,,Delivered,-,
,,581689,,Pending,07/01/1900,
,,826647,,Delivered,-,
,,409540,,Not Delivered,-,
,,847806,,Delivered,-,
,,264448,,Pending,07/01/1900,
,,939551,,Delivered,-,
,,410999,,Delivered,-,
,,791139,,Pending,07/01/1900,
,,708623,,Not Delivered,-,
,,191485,,Not Delivered,-,
,,953162,,Not Delivered,-,
,,184198,,Delivered,-,
,,618979,,Not Delivered,-,
,,588328,,Not Delivered,-,
,,479378,,Not Delivered,-,
,,558676,,Pending,07/01/1900,
,,956125,,Delivered,-,
,,630478,,Delivered,-,
,,367375,,Pending,07/01/1900,
,,392130,,Pending,07/01/1900,
,,273169,,Not Delivered,-,
,,413567,,Delivered,-,
,,240424,,Not Delivered,-,
,,274808,,Pending,07/01/1900,
,,203289,,Pending,07/01/1900,
,,528055,,Delivered,-,
,,622842,,Pending,07/01/1900,
,,903780,,Delivered,-,
,,583296,,Not Delivered,-,
,,811375,,Pending,07/01/1900,
,,402352,,Pending,07/01/1900,
,,830978,,Not Delivered,-,
,,283790,,Pending,07/01/1900,
,,135206,,Pending,07/01/1900,
,,393711,,Pending,07/01/1900,
,,692133,,Not Delivered,-,
,,716669,,Not Delivered,-,
,,319884,,Delivered,-,
,,574339,,Not Delivered,-,
,,441235,,Delivered,-,
,,213661,,Delivered,-,
,,350471,,Delivered,-,
,,432422,,Not Delivered,-,
,,844865,,Pending,07/01/1900,
,,442405,,Not Delivered,-,
,,600477,,Not Delivered,-,
,,394155,,Pending,07/01/1900,
,,640729,,Delivered,-,
,,232881,,Not Delivered,-,
,,437058,,Delivered,-,
,,182123,,Not Delivered,-,
,,289339,,Pending,07/01/1900,
,,400452,,Pending,07/01/1900,
,,595152,,Pending,07/01/1900,
,,347889,,Delivered,-,
,,293306,,Delivered,-,
,,936800,,Pending,07/01/1900,
,,724779,,Not Delivered,-,
,,865930,,Not Delivered,-,
,,466082,,Not Delivered,-,
,,218525,,Not Delivered,-,
,,295714,,Pending,07/01/1900,
,,489464,,Delivered,-,
,,314183,,Not Delivered,-,
,,588896,,Delivered,-,
,,478306,,Delivered,-,
,,246802,,Delivered,-,
,,620589,,Not Delivered,-,
,,477405,,Pending,07/01/1900,
,,794309,,Pending,07/01/1900,
,,991632,,Delivered,-,
,,823598,,Not Delivered,-,
,,956425,,Pending,07/01/1900,
,,809357,,Delivered,-,
,,299851,,Delivered,-,
,,832302,,Pending,07/01/1900,
,,983387,,Not Delivered,-,
,,786772,,Delivered,-,
,,955251,,Not Delivered,-,
,,879292,,Not Delivered,-,
,,124508,,Not Delivered,-,
,,585881,,Delivered,-,
,,594148,,Pending,07/01/1900,
,,895187,,Pending,07/01/1900,
,,404919,,Pending,07/01/1900,
,,963553,,Pending,07/01/1900,
,,397845,,Not Delivered,-,
,,145766,,Not Delivered,-,
,,775537,,Pending,07/01/1900,
,,334438,,Pending,07/01/1900,
,,239122,,Delivered,-,
,,231145,,Delivered,-,
,,368711,,Not Delivered,-,
,,651770,,Not Delivered,-,
,,963440,,Not Delivered,-,
,,213626,,Delivered,-,
,,617852,,Pending,07/01/1900,
,,727367,,Delivered,-,
,,986882,,Pending,07/01/1900,
,,355886,,Not Delivered,-,
,,525798,,Pending,07/01/1900,
,,443794,,Delivered,-,
,,146685,,Pending,07/01/1900,
,,964568,,Pending,07/01/1900,
,,535450,,Not Delivered,-,
,,314392,,Pending,07/01/1900,
,,729503,,Not Delivered,-,
,,256961,,Not Delivered,-,
,,234996,,Pending,07/01/1900,
,,671805,,Not Delivered,-,
,,200564,,Not Delivered,-,
,,974158,,Delivered,-,
,,952228,,Not Delivered,-,
,,458170,,Pending,07/01/1900,
,,891185,,Pending,07/01/1900,
,,211555,,Not Delivered,-,
,,473627,,Pending,07/01/1900,
,,928410,,Delivered,-,
,,940939,,Delivered,-,
,,332445,,Not Delivered,-,
,,266892,,Delivered,-,
,,854672,,Delivered,-,
,,422842,,Delivered,-,
,,934985,,Pending,07/01/1900,
,,381453,,Pending,07/01/1900,
,,316416,,Not Delivered,-,
,,371394,,Not Delivered,-,
,,114536,,Not Delivered,-,
,,277223,,Pending,07/01/1900,
,,165861,,Delivered,-,
,,647246,,Delivered,-,
,,390429,,Pending,07/01/1900,
,,915023,,Pending,07/01/1900,
,,747481,,Delivered,-,
,,638106,,Not Delivered,-,
,,356852,,Not Delivered,-,
,,753044,,Delivered,-,
,,378937,,Pending,07/01/1900,
,,676517,,Not Delivered,-,
,,562744,,Pending,07/01/1900,
,,234332,,Pending,07/01/1900,
,,524339,,Not Delivered,-,
,,659818,,Not Delivered,-,
,,577896,,Delivered,-,
,,201978,,Pending,07/01/1900,
,,915581,,Delivered,-,
,,226905,,Delivered,-,
,,908098,,Not Delivered,-,
,,956737,,Pending,07/01/1900,
,,471528,,Pending,07/01/1900,
,,659500,,Not Delivered,-,
,,555206,,Delivered,-,
,,846207,,Pending,07/01/1900,
,,287498,,Not Delivered,-,
,,766647,,Delivered,-,
,,515974,,Not Delivered,-,
,,121790,,Delivered,-,
,,207006,,Pending,07/01/1900,
,,516398,,Not Delivered,-,
,,310365,,Delivered,-,
,,195968,,Delivered,-,
,,955381,,Pending,07/01/1900,
,,260822,,Pending,07/01/1900,
,,211082,,Delivered,-,
,,657311,,Pending,07/01/1900,
,,504599,,Pending,07/01/1900,
,,557804,,Pending,07/01/1900,
,,288265,,Pending,07/01/1900,
,,682440,,Not Delivered,-,
,,452217,,Delivered,-,
,,835772,,Delivered,-,
,,454883,,Pending,07/01/1900,
,,829694,,Delivered,-,
,,799439,,Delivered,-,
,,683099,,Delivered,-,
,,990555,,Pending,07/01/1900,
,,467814,,Not Delivered,-,
,,992223,,Pending,07/01/1900,
,,935459,,Pending,07/01/1900,
,,894760,,Pending,07/01/1900,
,,477015,,Pending,07/01/1900,
,,626030,,Delivered,-,
,,181811,,Not Delivered,-,
,,469794,,Not Delivered,-,
,,664358,,Pending,07/01/1900,
,,313876,,Delivered,-,
,,341243,,Pending,07/01/1900,
,,499074,,Not Delivered,-,
,,180996,,Delivered,-,
,,273862,,Not Delivered,-,
,,535416,,Delivered,-,
,,624284,,Not Delivered,-,
,,450915,,Not Delivered,-,
,,653250,,Pending,07/01/1900,
,,346059,,Not Delivered,-,
,,602228,,Delivered,-,
,,295715,,Pending,07/01/1900,
,,997872,,Delivered,-,
,,669011,,Pending,07/01/1900,
,,547381,,Delivered,-,
,,582495,,Not Delivered,-,
,,285950,,Not Delivered,-,
,,776442,,Pending,07/01/1900,
,,968515,,Pending,07/01/1900,
,,475871,,Delivered,-,
,,459127,,Not Delivered,-,
,,633894,,Delivered,-,
,,900904,,Not Delivered,-,
,,114886,,Delivered,-,
,,824822,,Not Delivered,-,
,,157860,,Pending,07/01/1900,
,,634720,,Not Delivered,-,
,,329546,,Delivered,-,
,,206868,,Pending,07/01/1900,
,,558649,,Delivered,-,
,,552263,,Not Delivered,-,
,,453676,,Pending,07/01/1900,
,,191089,,Pending,07/01/1900,
,,863418,,Pending,07/01/1900,
,,906102,,Pending,07/01/1900,
,,534951,,Pending,07/01/1900,
,,473141,,Delivered,-,
,,795804,,Pending,07/01/1900,
,,111225,,Delivered,-,
,,305444,,Pending,07/01/1900,
,,406291,,Pending,07/01/1900,
,,945629,,Delivered,-,
,,842899,,Not Delivered,-,
,,416009,,Delivered,-,
,,162114,,Delivered,-,
,,282554,,Pending,07/01/1900,
,,955332,,Pending,07/01/1900,
,,460832,,Not Delivered,-,
,,200337,,Not Delivered,-,
,,328633,,Pending,07/01/1900,
,,758278,,Delivered,-,
,,647411,,Not Delivered,-,
,,125427,,Pending,07/01/1900,
,,181886,,Not Delivered,-,
,,969252,,Not Delivered,-,
,,692973,,Delivered,-,
,,946334,,Pending,07/01/1900,
,,502838,,Pending,07/01/1900,
,,716157,,Pending,07/01/1900,
,,160956,,Not Delivered,-,
,,827237,,Pending,07/01/1900,
,,353765,,Pending,07/01/1900,
,,792802,,Pending,07/01/1900,
,,601833,,Not Delivered,-,
,,760427,,Not Delivered,-,
,,394020,,Not Delivered,-,
,,935609,,Delivered,-,
,,770647,,Not Delivered,-,
,,672837,,Pending,07/01/1900,
,,663189,,Delivered,-,
,,685360,,Not Delivered,-,
,,306449,,Pending,07/01/1900,
,,800386,,Pending,07/01/1900,
,,170977,,Pending,07/01/1900,
,,889836,,Delivered,-,
,,832775,,Pending,07/01/1900,
,,405344,,Pending,07/01/1900,
,,757106,,Not Delivered,-,
,,912533,,Pending,07/01/1900,
,,528627,,Not Delivered,-,
,,946800,,Not Delivered,-,
,,338664,,Not Delivered,-,
,,682923,,Pending,07/01/1900,
,,988663,,Pending,07/01/1900,
,,529386,,Pending,07/01/1900,
,,683897,,Not Delivered,-,
,,924835,,Delivered,-,
,,273251,,Delivered,-,
,,779368,,Delivered,-,
,,766984,,Delivered,-,
,,811324,,Not Delivered,-,
,,586953,,Not Delivered,-,
,,771830,,Pending,07/01/1900,
,,317738,,Delivered,-,
,,602553,,Delivered,-,
,,889411,,Pending,07/01/1900,
,,473262,,Delivered,-,
,,701886,,Delivered,-,
,,359770,,Not Delivered,-,
,,554725,,Not Delivered,-,
,,274469,,Not Delivered,-,
,,506506,,Not Delivered,-,
,,468443,,Not Delivered,-,
,,396960,,Pending,07/01/1900,
,,848556,,Delivered,-,
,,343930,,Pending,07/01/1900,
,,740725,,Delivered,-,
,,196432,,Not Delivered,-,
,,314280,,Pending,07/01/1900,
,,118739,,Not Delivered,-,
,,505849,,Not Delivered,-,
,,327372,,Delivered,-,
,,642362,,Not Delivered,-,
,,399226,,Delivered,-,
,,999323,,Pending,07/01/1900,
,,394355,,Pending,07/01/1900,
,,260610,,Pending,07/01/1900,
,,953191,,Pending,07/01/1900,
,,880965,,Delivered,-,
,,949022,,Delivered,-,
,,107202,,Pending,07/01/1900,
,,852380,,Not Delivered,-,
,,735215,,Pending,07/01/1900,
,,943116,,Pending,07/01/1900,
,,417620,,Pending,07/01/1900,
,,240893,,Pending,07/01/1900,
,,892767,,Pending,07/01/1900,
,,247139,,Not Delivered,-,
,,551715,,Delivered,-,
,,607487,,Pending,07/01/1900,
,,615360,,Pending,07/01/1900,
,,999002,,Pending,07/01/1900,
,,250135,,Delivered,-,
,,467784,,Not Delivered,-,
,,498129,,Pending,07/01/1900,
,,158240,,Delivered,-,
,,523507,,Not Delivered,-,
,,546044,,Not Delivered,-,
,,484356,,Delivered,-,
,,945271,,Pending,07/01/1900,
,,393306,,Pending,07/01/1900,
,,687438,,Pending,07/01/1900,
,,152162,,Pending,07/01/1900,
,,387279,,Pending,07/01/1900,
,,971723,,Not Delivered,-,
,,695549,,Delivered,-,
,,505826,,Delivered,-,
,,428134,,Not Delivered,-,
,,200854,,Pending,07/01/1900,
,,999049,,Not Delivered,-,
,,892025,,Delivered,-,
,,667979,,Not Delivered,-,
,,303652,,Delivered,-,
,,607005,,Delivered,-,
,,297719,,Pending,07/01/1900,
,,924113,,Delivered,-,
,,925043,,Not Delivered,-,
,,296216,,Delivered,-,
,,193782,,Pending,07/01/1900,
,,893761,,Not Delivered,-,
,,256140,,Delivered,-,
,,536560,,Delivered,-,
,,229685,,Delivered,-,
,,918277,,Delivered,-,
,,197939,,Not Delivered,-,
,,959102,,Not Delivered,-,
,,523379,,Pending,07/01/1900,
,,858905,,Delivered,-,
,,127123,,Delivered,-,
,,740739,,Not Delivered,-,
,,295063,,Pending,07/01/1900,
,,844938,,Pending,07/01/1900,
,,103169,,Pending,07/01/1900,
,,959403,,Delivered,-,
,,990496,,Pending,07/01/1900,
,,399966,,Not Delivered,-,
,,440995,,Pending,07/01/1900,
,,314938,,Pending,07/01/1900,
,,704784,,Delivered,-,
,,393679,,Delivered,-,
,,157898,,Pending,07/01/1900,
,,108378,,Delivered,-,
,,676684,,Pending,07/01/1900,
,,980006,,Pending,07/01/1900,
,,403049,,Not Delivered,-,
,,955854,,Not Delivered,-,
,,272348,,Not Delivered,-,
,,317354,,Pending,07/01/1900,
,,449904,,Not Delivered,-,
,,380969,,Delivered,-,
,,278985,,Pending,07/01/1900,
,,835250,,Pending,07/01/1900,
,,542414,,Delivered,-,
,,888826,,Not Delivered,-,
,,932429,,Pending,07/01/1900,
,,745060,,Delivered,-,
,,360637,,Delivered,-,
,,927093,,Pending,07/01/1900,
,,296201,,Delivered,-,
,,978226,,Delivered,-,
,,869767,,Delivered,-,
,,583979,,Not Delivered,-,
,,266791,,Delivered,-,
,,439241,,Pending,07/01/1900,
,,122649,,Not Delivered,-,
,,747611,,Pending,07/01/1900,
,,207432,,Pending,07/01/1900,
,,405609,,Delivered,-,
,,523055,,Delivered,-,
,,902638,,Delivered,-,
,,189773,,Not Delivered,-,
,,918865,,Pending,07/01/1900,
,,516578,,Not Delivered,-,
,,959314,,Not Delivered,-,
,,648532,,Delivered,-,
,,508861,,Pending,07/01/1900,
,,819548,,Not Delivered,-,
,,434571,,Delivered,-,
,,291482,,Pending,07/01/1900,
,,388568,,Not Delivered,-,
,,897107,,Delivered,-,
,,332500,,Pending,07/01/1900,
,,891196,,Pending,07/01/1900,
,,250528,,Not Delivered,-,
,,458715,,Pending,07/01/1900,
,,677561,,Not Delivered,-,
,,923556,,Delivered,-,
,,659393,,Not Delivered,-,
,,543325,,Pending,07/01/1900,
,,559170,,Not Delivered,-,
,,159047,,Delivered,-,
,,276187,,Pending,07/01/1900,
,,562701,,Delivered,-,
,,932184,,Not Delivered,-,
,,750147,,Delivered,-,
,,956476,,Pending,07/01/1900,
,,479914,,Not Delivered,-,
,,602522,,Delivered,-,
,,993233,,Delivered,-,
,,835351,,Pending,07/01/1900,
,,916440,,Pending,07/01/1900,
,,844827,,Pending,07/01/1900,
,,596837,,Not Delivered,-,
,,502323,,Not Delivered,-,
,,572415,,Pending,07/01/1900,
,,329740,,Delivered,-,
,,840271,,Pending,07/01/1900,
,,260245,,Pending,07/01/1900,
,,886886,,Pending,07/01/1900,
,,655380,,Delivered,-,
,,602907,,Not Delivered,-,
,,769525,,Not Delivered,-,
,,419854,,Not Delivered,-,
,,509443,,Delivered,-,
,,265801,,Pending,07/01/1900,
,,190484,,Pending,07/01/1900,
,,743348,,Delivered,-,
,,538620,,Delivered,-,
,,664145,,Pending,07/01/1900,
,,153536,,Delivered,-,
,,942151,,Not Delivered,-,
,,263454,,Pending,07/01/1900,
,,663208,,Pending,07/01/1900,
,,753466,,Pending,07/01/1900,
,,453777,,Not Delivered,-,
,,451844,,Not Delivered,-,
,,422076,,Delivered,-,
,,344284,,Not Delivered,-,
,,753896,,Not Delivered,-,
,,395099,,Not Delivered,-,
,,803488,,Pending,07/01/1900,
,,339389,,Delivered,-,
,,748234,,Delivered,-,
,,855342,,Pending,07/01/1900,
,,122732,,Pending,07/01/1900,
,,470635,,Pending,07/01/1900,
,,530244,,Not Delivered,-,
,,385647,,Not Delivered,-,
,,609685,,Pending,07/01/1900,
,,984010,,Pending,07/01/1900,
,,334105,,Delivered,-,
,,265757,,Not Delivered,-,
,,788811,,Not Delivered,-,
,,361662,,Delivered,-,
,,324757,,Delivered,-,
,,867918,,Not Delivered,-,
,,762747,,Delivered,-,
,,547413,,Not Delivered,-,
,,739085,,Not Delivered,-,
,,360774,,Pending,07/01/1900,
,,921203,,Not Delivered,-,
,,755809,,Not Delivered,-,
,,808317,,Delivered,-,
,,159868,,Not Delivered,-,
,,835957,,Delivered,-,
,,550609,,Pending,07/01/1900,
,,784559,,Pending,07/01/1900,
,,558949,,Not Delivered,-,
,,706352,,Delivered,-,
,,363997,,Not Delivered,-,
,,985686,,Delivered,-,
,,407753,,Not Delivered,-,
,,918325,,Not Delivered,-,
,,353000,,Not Delivered,-,
,,732844,,Not Delivered,-,
,,106731,,Not Delivered,-,
,,904568,,Delivered,-,
,,789914,,Delivered,-,
,,863935,,Delivered,-,
,,959318,,Delivered,-,
,,675133,,Delivered,-,
,,817972,,Not Delivered,-,
,,165751,,Delivered,-,
,,582370,,Not Delivered,-,
,,203881,,Pending,07/01/1900,
,,478121,,Not Delivered,-,
,,699732,,Delivered,-,
,,701741,,Delivered,-,
,,543488,,Not Delivered,-,
,,279317,,Pending,07/01/1900,
,,791604,,Pending,07/01/1900,
,,943478,,Pending,07/01/1900,
,,756305,,Delivered,-,
,,345513,,Not Delivered,-,
,,725429,,Not Delivered,-,
,,975391,,Pending,07/01/1900,
,,869061,,Delivered,-,
,,926968,,Not Delivered,-,
,,828111,,Not Delivered,-,
,,794841,,Pending,07/01/1900,
,,385111,,Pending,07/01/1900,
,,568980,,Pending,07/01/1900,
,,990837,,Not Delivered,-,
,,457537,,Not Delivered,-,
,,577809,,Delivered,-,
,,612100,,Pending,07/01/1900,
,,808146,,Pending,07/01/1900,
,,537545,,Delivered,-,
,,435495,,Delivered,-,
,,470979,,Pending,07/01/1900,
,,377260,,Pending,07/01/1900,
,,189120,,Delivered,-,
,,226699,,Not Delivered,-,
,,917991,,Not Delivered,-,
,,506582,,Delivered,-,
,,788080,,Pending,07/01/1900,
,,680420,,Pending,07/01/1900,
,,410460,,Delivered,-,
,,660676,,Pending,07/01/1900,
,,733294,,Not Delivered,-,
,,380831,,Not Delivered,-,
,,842078,,Not Delivered,-,
,,720076,,Delivered,-,
,,428867,,Delivered,-,
,,451598,,Delivered,-,
,,115054,,Pending,07/01/1900,
,,217333,,Delivered,-,
,,809943,,Pending,07/01/1900,
,,953829,,Pending,07/01/1900,
,,199612,,Pending,07/01/1900,
,,631737,,Pending,07/01/1900,
,,971760,,Not Delivered,-,
,,161967,,Not Delivered,-,
,,985329,,Delivered,-,
,,366193,,Delivered,-,
,,922723,,Not Delivered,-,
,,261196,,Pending,07/01/1900,
,,414785,,Pending,07/01/1900,
,,943759,,Pending,07/01/1900,
,,309997,,Pending,07/01/1900,
,,764581,,Not Delivered,-,
,,576583,,Delivered,-,
,,280851,,Pending,07/01/1900,
,,397458,,Pending,07/01/1900,
,,145650,,Pending,07/01/1900,
,,551075,,Not Delivered,-,
,,563502,,Delivered,-,
,,725677,,Delivered,-,
,,141084,,Not Delivered,-,
,,683666,,Not Delivered,-,
,,212392,,Delivered,-,
,,909832,,Pending,07/01/1900,
,,994732,,Pending,07/01/1900,
,,634472,,Delivered,-,
,,650924,,Pending,07/01/1900,
,,616788,,Not Delivered,-,
,,336071,,Pending,07/01/1900,
,,527499,,Not Delivered,-,
,,984717,,Pending,07/01/1900,
,,260837,,Delivered,-,
,,186008,,Not Delivered,-,
,,694595,,Not Delivered,-,
,,509271,,Pending,07/01/1900,
,,443736,,Pending,07/01/1900,
,,400419,,Not Delivered,-,
,,330209,,Not Delivered,-,
,,759922,,Not Delivered,-,
,,254037,,Pending,07/01/1900,
,,569244,,Pending,07/01/1900,
,,134449,,Delivered,-,
,,301276,,Pending,07/01/1900,
,,137476,,Not Delivered,-,
,,630450,,Delivered,-,
,,462077,,Not Delivered,-,
,,170811,,Not Delivered,-,
,,805978,,Not Delivered,-,
,,663274,,Pending,07/01/1900,
,,667326,,Pending,07/01/1900,
,,306021,,Pending,07/01/1900,
,,694014,,Pending,07/01/1900,
,,236690,,Delivered,-,
,,420735,,Not Delivered,-,
,,259546,,Pending,07/01/1900,
,,977068,,Delivered,-,
,,463294,,Pending,07/01/1900,
,,500782,,Not Delivered,-,
,,326448,,Pending,07/01/1900,
,,489433,,Pending,07/01/1900,
,,386444,,Delivered,-,
,,724628,,Not Delivered,-,
,,288243,,Delivered,-,
,,220458,,Not Delivered,-,
,,612603,,Pending,07/01/1900,
,,826441,,Delivered,-,
,,143381,,Delivered,-,
,,117121,,Delivered,-,
,,325208,,Pending,07/01/1900,
,,529754,,Delivered,-,
,,141321,,Pending,07/01/1900,
,,847123,,Not Delivered,-,
,,617283,,Pending,07/01/1900,
,,588567,,Pending,07/01/1900,
,,305887,,Pending,07/01/1900,
,,892377,,Pending,07/01/1900,
,,460839,,Delivered,-,
,,655102,,Pending,07/01/1900,
,,701052,,Pending,07/01/1900,
,,266961,,Delivered,-,
,,144179,,Not Delivered,-,
,,869361,,Not Delivered,-,
,,628901,,Pending,07/01/1900,
,,738350,,Not Delivered,-,
,,203674,,Pending,07/01/1900,
,,526151,,Pending,07/01/1900,
,,739006,,Pending,07/01/1900,
,,983127,,Not Delivered,-,
,,856489,,Pending,07/01/1900,
,,620636,,Not Delivered,-,
,,895246,,Delivered,-,
,,617542,,Not Delivered,-,
,,257885,,Delivered,-,
,,946906,,Pending,07/01/1900,
,,713730,,Pending,07/01/1900,
,,927226,,Pending,07/01/1900,
,,458965,,Delivered,-,
,,722830,,Delivered,-,
,,250372,,Not Delivered,-,
,,312933,,Pending,07/01/1900,
,,810892,,Not Delivered,-,
,,395443,,Pending,07/01/1900,
,,629522,,Pending,07/01/1900,
,,966590,,Delivered,-,
,,694092,,Not Delivered,-,
,,790778,,Pending,07/01/1900,
,,233817,,Not Delivered,-,
,,630460,,Pending,07/01/1900,
,,755283,,Pending,07/01/1900,
,,508084,,Delivered,-,
,,642854,,Pending,07/01/1900,
,,379610,,Pending,07/01/1900,
,,850787,,Not Delivered,-,
,,505596,,Delivered,-,
,,275975,,Delivered,-,
,,853264,,Not Delivered,-,
,,270446,,Delivered,-,
,,152773,,Pending,07/01/1900,
,,214408,,Delivered,-,
,,239626,,Not Delivered,-,
,,151488,,Not Delivered,-,
,,867832,,Pending,07/01/1900,
,,630957,,Delivered,-,
,,548911,,Not Delivered,-,
,,529918,,Not Delivered,-,
,,304496,,Not Delivered,-,
,,687143,,Pending,07/01/1900,
,,730574,,Pending,07/01/1900,
,,787178,,Pending,07/01/1900,
,,845742,,Not Delivered,-,
,,874459,,Not Delivered,-,
,,369655,,Delivered,-,
,,398449,,Delivered,-,
,,588968,,Pending,07/01/1900,
,,388408,,Pending,07/01/1900,
,,757300,,Delivered,-,
,,998164,,Delivered,-,
,,511272,,Not Delivered,-,
,,954759,,Not Delivered,-,
,,375021,,Delivered,-,
,,394020,,Not Delivered,-,
,,213426,,Not Delivered,-,
,,853121,,Not Delivered,-,
,,793557,,Pending,07/01/1900,
,,380187,,Delivered,-,
,,323101,,Pending,07/01/1900,
,,505173,,Delivered,-,
,,452253,,Pending,07/01/1900,
,,707428,,Delivered,-,
,,376782,,Delivered,-,
,,201236,,Pending,07/01/1900,
,,892850,,Pending,07/01/1900,
,,946817,,Pending,07/01/1900,
,,663018,,Pending,07/01/1900,
,,176974,,Not Delivered,-,
,,938981,,Delivered,-,
,,529665,,Not Delivered,-,
,,190383,,Pending,07/01/1900,
,,989592,,Pending,07/01/1900,
